cve_entidad,nom_entidad,cve_municipio,nom_municipio,edad_primer_union,num_hijos,nivel_escolaridad,estado_civil_id,estado_civil_desc,estrato_socioeconomico,pareja_trabaja_id,pareja_trabaja_desc,ingreso_pareja,dinero_propio_id,dinero_propio_desc,apoyo_gobierno_id,apoyo_gobierno_desc,tiene_ahorros_id,tiene_ahorros_desc,propietaria_vivienda_id,propietaria_vivienda_desc,sufrio_violencia_pareja,factor_expansion,autonomia_financiera,bloque_educativo
7,chiapas,61,ocozocoautla de espinosa,7.0,1,A1,1,unión libre,2,2,no,0,2,no,2,no,2,no,2,no,0,343,baja,basica_o_primaria
7,chiapas,61,ocozocoautla de espinosa,7.0,0,C1,6,soltera,2,1,sí,2900,2,no,2,no,2,no,1,sí,0,1029,baja,superior_o_posgrado
7,chiapas,61,ocozocoautla de espinosa,7.0,4,A1,5,casada,2,2,no,0,2,no,2,no,2,no,1,sí,0,343,baja,basica_o_primaria
7,chiapas,61,ocozocoautla de espinosa,5.0,3,B1,3,divorciada,2,1,sí,500,2,no,2,no,2,no,1,sí,1,343,baja,secundaria_o_bachillerato
7,chiapas,61,ocozocoautla de espinosa,7.0,3,A1,5,casada,2,2,no,0,1,sí,2,no,2,no,1,sí,0,343,media,basica_o_primaria
7,chiapas,61,ocozocoautla de espinosa,7.0,4,A1,5,casada,2,2,no,0,1,sí,2,no,2,no,1,sí,0,686,media,basica_o_primaria
7,chiapas,61,ocozocoautla de espinosa,7.0,1,A1,1,unión libre,2,1,sí,2500,1,sí,2,no,2,no,1,sí,0,686,media,basica_o_primaria
7,chiapas,61,ocozocoautla de espinosa,59.0,1,B2,4,viuda,2,2,no,0,1,sí,1,sí,2,no,2,no,0,686,media,secundaria_o_bachillerato
7,chiapas,61,ocozocoautla de espinosa,7.0,0,C2,6,soltera,2,1,sí,800,1,sí,2,no,1,sí,1,sí,0,1029,alta,superior_o_posgrado
7,chiapas,61,ocozocoautla de espinosa,7.0,1,A1,1,unión libre,2,2,no,0,1,sí,2,no,2,no,1,sí,0,1372,media,basica_o_primaria
7,chiapas,61,ocozocoautla de espinosa,7.0,0,C1,6,soltera,2,1,sí,100,2,no,2,no,2,no,1,sí,0,343,baja,superior_o_posgrado
7,chiapas,65,palenque,7.0,4,A1,5,casada,2,2,no,0,2,no,2,no,2,no,1,sí,0,876,baja,basica_o_primaria
7,chiapas,65,palenque,7.0,1,A1,1,unión libre,2,2,no,0,2,no,2,no,2,no,2,no,0,292,baja,basica_o_primaria
7,chiapas,65,palenque,7.0,3,A1,5,casada,2,1,sí,999998,2,no,2,no,2,no,2,no,1,584,baja,basica_o_primaria
7,chiapas,65,palenque,7.0,0,C1,6,soltera,2,2,no,0,2,no,2,no,2,no,1,sí,0,584,baja,superior_o_posgrado
7,chiapas,65,palenque,2.0,4,B1,3,divorciada,2,1,sí,3300,2,no,2,no,2,no,2,no,0,292,baja,secundaria_o_bachillerato
7,chiapas,65,palenque,7.0,0,C2,6,soltera,2,1,sí,1500,2,no,2,no,2,no,2,no,0,292,baja,superior_o_posgrado
7,chiapas,65,palenque,7.0,4,A1,5,casada,2,2,no,0,2,no,1,sí,2,no,1,sí,0,292,baja,basica_o_primaria
7,chiapas,65,palenque,7.0,3,A1,5,casada,2,1,sí,1000,2,no,2,no,2,no,1,sí,1,584,baja,basica_o_primaria
7,chiapas,65,palenque,98.0,1,B2,4,viuda,2,2,no,0,2,no,2,no,2,no,1,sí,0,584,baja,secundaria_o_bachillerato
7,chiapas,65,palenque,7.0,4,A1,5,casada,2,1,sí,3800,1,sí,2,no,2,no,1,sí,0,292,media,basica_o_primaria
7,chiapas,65,palenque,7.0,1,A1,1,unión libre,2,1,sí,10000,1,sí,2,no,1,sí,2,no,0,292,alta,basica_o_primaria
7,chiapas,65,palenque,0.0,1,B2,4,viuda,2,1,sí,9600,2,no,2,no,2,no,2,no,0,292,baja,secundaria_o_bachillerato
7,chiapas,65,palenque,1.0,3,B2,4,viuda,2,1,sí,2000,2,no,2,no,2,no,1,sí,0,584,baja,secundaria_o_bachillerato
7,chiapas,65,palenque,7.0,1,A1,1,unión libre,2,2,no,0,2,no,1,sí,2,no,1,sí,0,292,baja,basica_o_primaria
7,chiapas,65,palenque,7.0,3,A1,5,casada,2,1,sí,500,2,no,2,no,2,no,1,sí,0,292,baja,basica_o_primaria
7,chiapas,65,palenque,7.0,1,A1,1,unión libre,2,1,sí,1000,1,sí,2,no,1,sí,1,sí,0,876,alta,basica_o_primaria
7,chiapas,65,palenque,7.0,1,A1,1,unión libre,2,1,sí,1200,1,sí,2,no,2,no,2,no,0,253,media,basica_o_primaria
7,chiapas,65,palenque,7.0,0,C1,6,soltera,2,1,sí,12000,1,sí,2,no,1,sí,2,no,0,505,alta,superior_o_posgrado
7,chiapas,65,palenque,7.0,0,C1,6,soltera,2,1,sí,4000,1,sí,2,no,1,sí,1,sí,0,758,alta,superior_o_posgrado
7,chiapas,65,palenque,7.0,3,A1,5,casada,2,1,sí,1200,1,sí,2,no,2,no,1,sí,0,253,media,basica_o_primaria
7,chiapas,65,palenque,5.0,1,B1,2,separada,2,1,sí,8000,1,sí,2,no,2,no,1,sí,0,253,media,secundaria_o_bachillerato
7,chiapas,65,palenque,7.0,4,A1,5,casada,2,1,sí,1000,1,sí,2,no,1,sí,2,no,0,253,alta,basica_o_primaria
7,chiapas,65,palenque,7.0,1,A1,1,unión libre,2,2,no,0,2,no,2,no,2,no,2,no,0,253,baja,basica_o_primaria
7,chiapas,65,palenque,7.0,1,A1,1,unión libre,2,1,sí,4000,2,no,2,no,2,no,2,no,0,253,baja,basica_o_primaria
7,chiapas,65,palenque,8.0,4,B1,6,soltera,2,1,sí,1200,1,sí,2,no,2,no,1,sí,0,505,media,secundaria_o_bachillerato
7,chiapas,65,palenque,7.0,1,A1,1,unión libre,2,2,no,0,2,no,2,no,2,no,2,no,0,253,baja,basica_o_primaria
7,chiapas,65,palenque,7.0,4,A1,5,casada,2,1,sí,600,1,sí,2,no,2,no,2,no,0,253,media,basica_o_primaria
7,chiapas,65,palenque,7.0,0,C1,6,soltera,2,1,sí,7000,1,sí,2,no,2,no,1,sí,0,505,media,superior_o_posgrado
7,chiapas,65,palenque,5.0,1,B1,2,separada,2,1,sí,740,1,sí,2,no,2,no,1,sí,1,1011,media,secundaria_o_bachillerato
7,chiapas,65,palenque,7.0,0,C1,2,separada,2,1,sí,720,1,sí,2,no,2,no,2,no,0,505,media,superior_o_posgrado
7,chiapas,65,palenque,7.0,1,A1,1,unión libre,2,2,no,0,2,no,2,no,2,no,1,sí,0,1254,baja,basica_o_primaria
7,chiapas,65,palenque,0.0,1,B2,4,viuda,2,2,no,0,2,no,2,no,2,no,2,no,0,1254,baja,secundaria_o_bachillerato
7,chiapas,65,palenque,7.0,1,A1,1,unión libre,2,1,sí,6000,2,no,2,no,2,no,2,no,0,418,baja,basica_o_primaria
7,chiapas,65,palenque,6.0,4,B1,3,divorciada,2,1,sí,10630,2,no,2,no,2,no,2,no,1,418,baja,secundaria_o_bachillerato
7,chiapas,65,palenque,7.0,3,A1,5,casada,2,2,no,0,1,sí,1,sí,2,no,1,sí,0,836,media,basica_o_primaria
7,chiapas,65,palenque,13.0,1,B1,2,separada,2,1,sí,1800,2,no,2,no,2,no,1,sí,0,836,baja,secundaria_o_bachillerato
7,chiapas,65,palenque,7.0,1,A1,1,unión libre,2,1,sí,6000,1,sí,2,no,2,no,1,sí,1,418,media,basica_o_primaria
7,chiapas,65,palenque,7.0,3,A1,5,casada,2,1,sí,6500,1,sí,2,no,1,sí,1,sí,0,836,alta,basica_o_primaria
7,chiapas,65,palenque,7.0,1,A1,1,unión libre,2,2,no,0,2,no,2,no,2,no,1,sí,0,418,baja,basica_o_primaria
7,chiapas,65,palenque,7.0,4,A1,5,casada,2,1,sí,1000,2,no,2,no,2,no,1,sí,0,418,baja,basica_o_primaria
7,chiapas,65,palenque,20.0,4,B2,4,viuda,2,1,sí,2000,2,no,2,no,2,no,1,sí,0,836,baja,secundaria_o_bachillerato
7,chiapas,65,palenque,7.0,1,A1,1,unión libre,2,1,sí,2100,2,no,2,no,2,no,2,no,0,418,baja,basica_o_primaria
7,chiapas,65,palenque,7.0,0,C2,6,soltera,2,2,no,0,2,no,2,no,2,no,1,sí,0,836,baja,superior_o_posgrado
7,chiapas,65,palenque,7.0,0,C1,6,soltera,2,2,no,0,2,no,2,no,2,no,1,sí,0,836,baja,superior_o_posgrado
7,chiapas,69,pijijiapan,17.0,3,B2,4,viuda,2,2,no,0,1,sí,1,sí,2,no,1,sí,0,367,media,secundaria_o_bachillerato
7,chiapas,69,pijijiapan,2.0,4,B1,2,separada,2,1,sí,1000,2,no,2,no,2,no,2,no,1,1102,baja,secundaria_o_bachillerato
7,chiapas,69,pijijiapan,23.0,4,B1,2,separada,2,1,sí,1500,1,sí,2,no,2,no,1,sí,1,735,media,secundaria_o_bachillerato
7,chiapas,69,pijijiapan,7.0,0,C2,6,soltera,2,2,no,0,2,no,2,no,2,no,1,sí,0,735,baja,superior_o_posgrado
7,chiapas,69,pijijiapan,14.0,4,B2,4,viuda,2,2,no,0,2,no,1,sí,2,no,1,sí,0,367,baja,secundaria_o_bachillerato
7,chiapas,69,pijijiapan,7.0,4,A1,5,casada,2,1,sí,999998,1,sí,2,no,2,no,2,no,0,735,media,basica_o_primaria
7,chiapas,69,pijijiapan,7.0,0,C1,6,soltera,2,1,sí,999998,2,no,2,no,2,no,1,sí,0,367,baja,superior_o_posgrado
7,chiapas,69,pijijiapan,7.0,1,A1,1,unión libre,2,1,sí,500,2,no,2,no,2,no,1,sí,0,367,baja,basica_o_primaria
7,chiapas,69,pijijiapan,7.0,4,A1,5,casada,2,2,no,0,1,sí,2,no,2,no,1,sí,0,367,media,basica_o_primaria
7,chiapas,69,pijijiapan,7.0,3,A1,5,casada,2,2,no,0,2,no,2,no,2,no,2,no,0,1470,baja,basica_o_primaria
7,chiapas,69,pijijiapan,7.0,4,A1,5,casada,2,1,sí,400,2,no,2,no,2,no,2,no,0,367,baja,basica_o_primaria
7,chiapas,69,pijijiapan,7.0,1,A1,1,unión libre,2,2,no,0,1,sí,2,no,1,sí,2,no,0,367,alta,basica_o_primaria
7,chiapas,69,pijijiapan,7.0,1,A1,1,unión libre,2,1,sí,1650,2,no,2,no,2,no,2,no,0,1038,baja,basica_o_primaria
7,chiapas,69,pijijiapan,7.0,4,A1,5,casada,2,1,sí,800,2,no,2,no,2,no,2,no,0,346,baja,basica_o_primaria
7,chiapas,69,pijijiapan,7.0,1,A1,1,unión libre,2,1,sí,1050,1,sí,2,no,2,no,1,sí,0,692,media,basica_o_primaria
7,chiapas,69,pijijiapan,7.0,1,A1,1,unión libre,2,1,sí,999998,1,sí,2,no,2,no,1,sí,0,346,media,basica_o_primaria
7,chiapas,69,pijijiapan,7.0,1,A1,1,unión libre,2,2,no,0,1,sí,2,no,2,no,2,no,0,346,media,basica_o_primaria
7,chiapas,69,pijijiapan,7.0,1,A1,1,unión libre,2,1,sí,1200,1,sí,2,no,2,no,2,no,0,346,media,basica_o_primaria
7,chiapas,69,pijijiapan,7.0,4,A1,5,casada,2,2,no,0,1,sí,2,no,2,no,1,sí,0,346,media,basica_o_primaria
7,chiapas,69,pijijiapan,7.0,0,C1,4,viuda,2,2,no,0,1,sí,2,no,2,no,2,no,0,692,media,superior_o_posgrado
7,chiapas,69,pijijiapan,7.0,1,A1,1,unión libre,2,1,sí,600,2,no,2,no,2,no,2,no,0,346,baja,basica_o_primaria
7,chiapas,69,pijijiapan,7.0,4,A1,5,casada,2,2,no,0,1,sí,1,sí,2,no,1,sí,0,346,media,basica_o_primaria
7,chiapas,69,pijijiapan,7.0,0,C1,6,soltera,2,2,no,0,2,no,1,sí,2,no,2,no,0,1038,baja,superior_o_posgrado
7,chiapas,69,pijijiapan,7.0,4,A1,5,casada,2,2,no,0,2,no,2,no,2,no,1,sí,0,346,baja,basica_o_primaria
7,chiapas,69,pijijiapan,7.0,1,A1,1,unión libre,2,2,no,0,2,no,1,sí,2,no,1,sí,0,346,baja,basica_o_primaria
7,chiapas,74,reforma,7.0,0,C1,2,separada,2,1,sí,6000,1,sí,2,no,2,no,2,no,0,550,media,superior_o_posgrado
7,chiapas,74,reforma,7.0,4,A1,5,casada,2,1,sí,600,2,no,2,no,2,no,1,sí,0,275,baja,basica_o_primaria
7,chiapas,74,reforma,7.0,0,C1,6,soltera,2,2,no,0,1,sí,2,no,2,no,1,sí,0,550,media,superior_o_posgrado
7,chiapas,74,reforma,7.0,1,A1,1,unión libre,2,2,no,0,2,no,2,no,2,no,1,sí,0,275,baja,basica_o_primaria
7,chiapas,74,reforma,7.0,1,A1,1,unión libre,2,1,sí,300,2,no,1,sí,1,sí,1,sí,1,275,media,basica_o_primaria
7,chiapas,74,reforma,7.0,0,C1,6,soltera,2,2,no,0,2,no,2,no,2,no,1,sí,0,550,baja,superior_o_posgrado
7,chiapas,74,reforma,7.0,3,A1,5,casada,2,1,sí,2000,1,sí,2,no,2,no,1,sí,0,275,media,basica_o_primaria
7,chiapas,74,reforma,7.0,4,A1,5,casada,2,2,no,0,2,no,2,no,2,no,2,no,0,275,baja,basica_o_primaria
7,chiapas,74,reforma,7.0,0,C1,6,soltera,2,2,no,0,2,no,2,no,2,no,2,no,0,550,baja,superior_o_posgrado
7,chiapas,74,reforma,7.0,0,C1,6,soltera,2,1,sí,10000,1,sí,2,no,2,no,1,sí,1,550,media,superior_o_posgrado
7,chiapas,74,reforma,0.0,3,B2,4,viuda,2,1,sí,300,1,sí,2,no,2,no,1,sí,1,550,media,secundaria_o_bachillerato
7,chiapas,74,reforma,7.0,0,C1,6,soltera,2,2,no,0,1,sí,2,no,2,no,2,no,1,550,media,superior_o_posgrado
7,chiapas,74,reforma,7.0,0,C1,6,soltera,2,1,sí,200,2,no,2,no,2,no,1,sí,0,275,baja,superior_o_posgrado
7,chiapas,74,reforma,7.0,4,A1,5,casada,2,2,no,0,2,no,2,no,2,no,2,no,0,550,baja,basica_o_primaria
7,chiapas,74,reforma,7.0,3,A1,5,casada,2,2,no,0,1,sí,2,no,2,no,1,sí,0,550,media,basica_o_primaria
7,chiapas,74,reforma,7.0,1,A1,1,unión libre,2,2,no,0,1,sí,2,no,2,no,2,no,1,275,media,basica_o_primaria
7,chiapas,74,reforma,5.0,1,B1,2,separada,2,2,no,0,2,no,2,no,2,no,2,no,0,185,baja,secundaria_o_bachillerato
7,chiapas,74,reforma,7.0,4,A1,5,casada,2,2,no,0,2,no,2,no,2,no,2,no,0,185,baja,basica_o_primaria
7,chiapas,74,reforma,7.0,0,C1,6,soltera,2,1,sí,2000,2,no,2,no,2,no,2,no,0,371,baja,superior_o_posgrado
7,chiapas,74,reforma,7.0,3,A1,5,casada,2,2,no,0,2,no,2,no,2,no,2,no,0,185,baja,basica_o_primaria
7,chiapas,74,reforma,7.0,2,A1,1,unión libre,2,2,no,0,2,no,2,no,2,no,1,sí,0,371,baja,basica_o_primaria
7,chiapas,74,reforma,7.0,1,A1,1,unión libre,2,2,no,0,2,no,2,no,2,no,2,no,0,371,baja,basica_o_primaria
7,chiapas,74,reforma,7.0,4,A1,5,casada,2,1,sí,5000,1,sí,2,no,1,sí,1,sí,0,185,alta,basica_o_primaria
7,chiapas,74,reforma,7.0,4,A1,5,casada,2,2,no,0,2,no,2,no,2,no,2,no,0,185,baja,basica_o_primaria
7,chiapas,74,reforma,10.0,4,B2,4,viuda,2,2,no,0,1,sí,1,sí,2,no,1,sí,0,185,media,secundaria_o_bachillerato
7,chiapas,74,reforma,7.0,4,A1,5,casada,2,2,no,0,1,sí,2,no,2,no,1,sí,0,371,media,basica_o_primaria
7,chiapas,74,reforma,7.0,0,C2,6,soltera,2,2,no,0,1,sí,2,no,1,sí,1,sí,0,371,alta,superior_o_posgrado
7,chiapas,74,reforma,7.0,4,A1,5,casada,2,2,no,0,2,no,2,no,2,no,2,no,0,185,baja,basica_o_primaria
7,chiapas,74,reforma,7.0,3,A1,5,casada,2,2,no,0,2,no,2,no,2,no,1,sí,0,185,baja,basica_o_primaria
7,chiapas,74,reforma,10.0,4,B2,4,viuda,2,2,no,0,2,no,1,sí,2,no,1,sí,0,185,baja,secundaria_o_bachillerato
7,chiapas,74,reforma,7.0,1,A1,1,unión libre,2,2,no,0,1,sí,2,no,2,no,2,no,0,185,media,basica_o_primaria
7,chiapas,74,reforma,7.0,1,A1,1,unión libre,2,2,no,0,2,no,2,no,2,no,1,sí,0,185,baja,basica_o_primaria
7,chiapas,74,reforma,1.0,1,B1,2,separada,2,1,sí,5000,2,no,2,no,2,no,2,no,0,185,baja,secundaria_o_bachillerato
7,chiapas,74,reforma,7.0,3,A1,5,casada,2,2,no,0,1,sí,2,no,2,no,1,sí,0,371,media,basica_o_primaria
7,chiapas,86,suchiapa,7.0,1,A1,1,unión libre,1,1,sí,1000,2,no,2,no,2,no,1,sí,0,1614,baja,basica_o_primaria
7,chiapas,86,suchiapa,7.0,0,C1,6,soltera,1,2,no,0,2,no,2,no,2,no,1,sí,0,1614,baja,superior_o_posgrado
7,chiapas,86,suchiapa,5.0,3,B1,3,divorciada,1,1,sí,14000,2,no,2,no,2,no,1,sí,0,1076,baja,secundaria_o_bachillerato
7,chiapas,86,suchiapa,7.0,1,A1,1,unión libre,1,1,sí,3600,2,no,2,no,2,no,1,sí,0,538,baja,basica_o_primaria
7,chiapas,86,suchiapa,7.0,3,A1,5,casada,1,2,no,0,2,no,2,no,2,no,1,sí,0,1076,baja,basica_o_primaria
7,chiapas,86,suchiapa,7.0,4,A1,5,casada,1,2,no,0,2,no,2,no,2,no,1,sí,0,538,baja,basica_o_primaria
7,chiapas,86,suchiapa,7.0,1,A1,1,unión libre,1,2,no,0,2,no,2,no,2,no,2,no,0,538,baja,basica_o_primaria
7,chiapas,86,suchiapa,0.0,4,A2,5,casada,1,2,no,0,2,no,2,no,2,no,1,sí,0,538,baja,basica_o_primaria
7,chiapas,86,suchiapa,7.0,4,A1,5,casada,1,1,sí,1800,2,no,1,sí,2,no,1,sí,0,1614,baja,basica_o_primaria
7,chiapas,86,suchiapa,7.0,4,A1,5,casada,1,2,no,0,2,no,2,no,2,no,1,sí,0,1076,baja,basica_o_primaria
7,chiapas,86,suchiapa,7.0,4,A1,5,casada,1,2,no,0,2,no,2,no,2,no,1,sí,0,1076,baja,basica_o_primaria
7,chiapas,86,suchiapa,7.0,4,A1,5,casada,1,2,no,0,2,no,2,no,2,no,1,sí,0,538,baja,basica_o_primaria
7,chiapas,86,suchiapa,18.0,1,B1,2,separada,1,2,no,0,2,no,2,no,2,no,1,sí,1,1076,baja,secundaria_o_bachillerato
7,chiapas,86,suchiapa,7.0,4,A1,5,casada,1,2,no,0,2,no,2,no,2,no,1,sí,0,538,baja,basica_o_primaria
7,chiapas,86,suchiapa,7.0,0,C1,6,soltera,1,2,no,0,2,no,2,no,1,sí,1,sí,0,1076,media,superior_o_posgrado
7,chiapas,86,suchiapa,7.0,4,A1,5,casada,1,1,sí,800,1,sí,2,no,2,no,1,sí,0,538,media,basica_o_primaria
7,chiapas,97,tonalã,36.0,4,B2,4,viuda,2,2,no,0,2,no,1,sí,2,no,1,sí,0,612,baja,secundaria_o_bachillerato
7,chiapas,97,tonalã,7.0,4,A1,5,casada,2,1,sí,1500,2,no,2,no,2,no,2,no,0,306,baja,basica_o_primaria
7,chiapas,97,tonalã,7.0,3,A1,5,casada,2,1,sí,1500,1,sí,2,no,1,sí,1,sí,0,306,alta,basica_o_primaria
7,chiapas,97,tonalã,7.0,4,A1,5,casada,2,1,sí,700,2,no,2,no,2,no,1,sí,0,612,baja,basica_o_primaria
7,chiapas,97,tonalã,7.0,1,A1,1,unión libre,2,1,sí,300,2,no,2,no,2,no,2,no,0,306,baja,basica_o_primaria
7,chiapas,97,tonalã,20.0,1,B1,2,separada,2,1,sí,1000,1,sí,2,no,2,no,2,no,0,306,media,secundaria_o_bachillerato
7,chiapas,97,tonalã,20.0,1,A2,1,unión libre,2,1,sí,20000,1,sí,2,no,2,no,2,no,0,306,media,basica_o_primaria
7,chiapas,97,tonalã,7.0,1,A1,1,unión libre,2,1,sí,200,1,sí,2,no,2,no,2,no,0,306,media,basica_o_primaria
7,chiapas,97,tonalã,18.0,4,B1,2,separada,2,1,sí,300,2,no,1,sí,2,no,2,no,0,306,baja,secundaria_o_bachillerato
7,chiapas,97,tonalã,7.0,3,A1,5,casada,2,2,no,0,2,no,1,sí,2,no,1,sí,0,306,baja,basica_o_primaria
7,chiapas,97,tonalã,7.0,4,A1,5,casada,2,2,no,0,2,no,1,sí,2,no,1,sí,0,306,baja,basica_o_primaria
7,chiapas,97,tonalã,7.0,3,A1,5,casada,2,2,no,0,1,sí,2,no,2,no,2,no,0,306,media,basica_o_primaria
7,chiapas,97,tonalã,7.0,4,A1,5,casada,2,1,sí,999998,2,no,2,no,2,no,1,sí,0,306,baja,basica_o_primaria
7,chiapas,97,tonalã,7.0,3,A1,5,casada,2,1,sí,3000,2,no,2,no,2,no,1,sí,0,612,baja,basica_o_primaria
7,chiapas,97,tonalã,7.0,3,A1,5,casada,2,1,sí,1000,2,no,2,no,2,no,1,sí,0,306,baja,basica_o_primaria
7,chiapas,97,tonalã,2.0,1,B1,2,separada,2,1,sí,800,2,no,2,no,2,no,2,no,0,918,baja,secundaria_o_bachillerato
7,chiapas,97,tonalã,0.0,1,B1,2,separada,2,1,sí,2800,2,no,2,no,2,no,2,no,0,339,baja,secundaria_o_bachillerato
7,chiapas,97,tonalã,7.0,1,A1,1,unión libre,2,1,sí,1000,2,no,2,no,2,no,1,sí,0,339,baja,basica_o_primaria
7,chiapas,97,tonalã,7.0,1,A1,1,unión libre,2,1,sí,500,2,no,2,no,2,no,2,no,1,339,baja,basica_o_primaria
7,chiapas,97,tonalã,7.0,4,A1,5,casada,2,1,sí,900,1,sí,1,sí,2,no,2,no,0,339,media,basica_o_primaria
7,chiapas,97,tonalã,12.0,1,B1,2,separada,2,1,sí,1000,2,no,2,no,2,no,2,no,1,678,baja,secundaria_o_bachillerato
7,chiapas,97,tonalã,7.0,0,C1,6,soltera,2,1,sí,0,1,sí,2,no,2,no,1,sí,0,678,media,superior_o_posgrado
7,chiapas,97,tonalã,7.0,1,A1,1,unión libre,2,2,no,0,2,no,2,no,2,no,2,no,0,339,baja,basica_o_primaria
7,chiapas,97,tonalã,7.0,1,A1,1,unión libre,2,1,sí,1000,1,sí,2,no,2,no,1,sí,0,339,media,basica_o_primaria
7,chiapas,97,tonalã,7.0,1,A1,1,unión libre,2,1,sí,500,1,sí,2,no,2,no,1,sí,0,678,media,basica_o_primaria
7,chiapas,97,tonalã,7.0,1,A1,1,unión libre,2,2,no,0,2,no,1,sí,2,no,1,sí,1,339,baja,basica_o_primaria
7,chiapas,97,tonalã,7.0,1,A1,1,unión libre,2,2,no,0,1,sí,2,no,2,no,1,sí,0,339,media,basica_o_primaria
7,chiapas,97,tonalã,15.0,2,B2,4,viuda,2,2,no,0,2,no,1,sí,2,no,1,sí,0,678,baja,secundaria_o_bachillerato
7,chiapas,97,tonalã,7.0,4,A1,5,casada,2,1,sí,15000,1,sí,2,no,1,sí,1,sí,0,339,alta,basica_o_primaria
7,chiapas,97,tonalã,7.0,0,C1,2,separada,2,1,sí,900,1,sí,2,no,2,no,2,no,1,339,media,superior_o_posgrado
7,chiapas,97,tonalã,7.0,0,C1,6,soltera,2,2,no,0,2,no,2,no,2,no,1,sí,0,678,baja,superior_o_posgrado
7,chiapas,97,tonalã,20.0,4,B1,2,separada,2,1,sí,1000,2,no,1,sí,2,no,1,sí,0,339,baja,secundaria_o_bachillerato
7,chiapas,97,tonalã,7.0,1,A1,1,unión libre,2,1,sí,400,1,sí,2,no,2,no,1,sí,0,678,media,basica_o_primaria
7,chiapas,8,ãngel albino corzo,7.0,1,A1,1,unión libre,1,2,no,0,2,no,1,sí,2,no,1,sí,0,375,baja,basica_o_primaria
7,chiapas,8,ãngel albino corzo,7.0,1,A1,1,unión libre,1,1,sí,200,2,no,2,no,2,no,1,sí,0,1124,baja,basica_o_primaria
7,chiapas,8,ãngel albino corzo,7.0,1,A1,1,unión libre,1,2,no,0,2,no,2,no,2,no,1,sí,0,375,baja,basica_o_primaria
7,chiapas,8,ãngel albino corzo,7.0,1,A1,1,unión libre,1,2,no,0,1,sí,1,sí,2,no,1,sí,0,375,media,basica_o_primaria
7,chiapas,8,ãngel albino corzo,2.0,1,B1,2,separada,1,1,sí,200,2,no,2,no,2,no,1,sí,0,375,baja,secundaria_o_bachillerato
7,chiapas,8,ãngel albino corzo,7.0,1,A1,1,unión libre,1,1,sí,300,1,sí,2,no,2,no,1,sí,0,375,media,basica_o_primaria
7,chiapas,8,ãngel albino corzo,7.0,1,A1,1,unión libre,1,2,no,0,2,no,2,no,2,no,1,sí,0,375,baja,basica_o_primaria
7,chiapas,8,ãngel albino corzo,7.0,1,A1,1,unión libre,1,1,sí,50,2,no,2,no,2,no,1,sí,1,375,baja,basica_o_primaria
7,chiapas,8,ãngel albino corzo,7.0,1,A1,1,unión libre,1,2,no,0,2,no,2,no,2,no,1,sí,0,375,baja,basica_o_primaria
7,chiapas,8,ãngel albino corzo,7.0,0,C2,6,soltera,1,2,no,0,2,no,2,no,2,no,1,sí,0,749,baja,superior_o_posgrado
7,chiapas,8,ãngel albino corzo,7.0,0,C1,6,soltera,1,2,no,0,2,no,2,no,2,no,1,sí,0,1124,baja,superior_o_posgrado
7,chiapas,8,ãngel albino corzo,7.0,1,A1,1,unión libre,1,1,sí,300,2,no,2,no,2,no,1,sí,0,1124,baja,basica_o_primaria
7,chiapas,8,ãngel albino corzo,15.0,1,B2,4,viuda,1,2,no,0,2,no,1,sí,2,no,1,sí,0,749,baja,secundaria_o_bachillerato
7,chiapas,8,ãngel albino corzo,7.0,1,A1,1,unión libre,1,2,no,0,2,no,2,no,2,no,1,sí,0,375,baja,basica_o_primaria
7,chiapas,8,ãngel albino corzo,7.0,0,C1,6,soltera,1,2,no,0,2,no,2,no,2,no,1,sí,0,749,baja,superior_o_posgrado
7,chiapas,8,ãngel albino corzo,7.0,4,A1,5,casada,1,1,sí,200,2,no,2,no,2,no,1,sí,1,375,baja,basica_o_primaria
7,chiapas,8,ãngel albino corzo,0.0,4,A2,5,casada,1,2,no,0,2,no,2,no,2,no,1,sí,0,375,baja,basica_o_primaria
7,chiapas,8,ãngel albino corzo,7.0,1,A1,1,unión libre,1,2,no,0,2,no,1,sí,2,no,1,sí,1,375,baja,basica_o_primaria
7,chiapas,9,arriaga,7.0,4,A1,5,casada,1,1,sí,1200,1,sí,2,no,2,no,1,sí,1,638,media,basica_o_primaria
7,chiapas,9,arriaga,7.0,4,A1,5,casada,1,2,no,0,2,no,2,no,2,no,1,sí,0,319,baja,basica_o_primaria
7,chiapas,9,arriaga,7.0,4,A1,5,casada,1,2,no,0,1,sí,2,no,2,no,1,sí,0,319,media,basica_o_primaria
7,chiapas,9,arriaga,7.0,3,A1,5,casada,1,2,no,0,2,no,2,no,2,no,1,sí,0,319,baja,basica_o_primaria
7,chiapas,9,arriaga,7.0,1,A1,1,unión libre,1,1,sí,2500,1,sí,2,no,2,no,1,sí,1,638,media,basica_o_primaria
7,chiapas,9,arriaga,7.0,1,A1,1,unión libre,1,2,no,0,2,no,2,no,2,no,1,sí,0,319,baja,basica_o_primaria
7,chiapas,9,arriaga,7.0,1,A1,1,unión libre,1,1,sí,1000,1,sí,2,no,2,no,1,sí,0,319,media,basica_o_primaria
7,chiapas,9,arriaga,1.0,4,A2,5,casada,1,2,no,0,1,sí,2,no,2,no,1,sí,0,638,media,basica_o_primaria
